"abort","absolut","accept","activ","add","advanc","advic","ago","agre","ahead","amount","amp","angri","answer","anxieti","anxiou","anymor","app","appoint","appreci","appt","aren","asleep","assum","attack","babi","bad","bare","base","basic","bathroom","bed","begin","belli","birth","bit","bleed","blood","bodi","boi","born","boyfriend","break","breast","bring","broke","brother","brown","bui","bump","call","care","caus","chanc","chang","check","child","children","choic","clean","clinic","close","clot","cloth","come","comfort","commun","complet","complic","conceiv","concern","confirm","confus","constantli","context","continu","contract","control","convinc","couldn","coupl","cramp","crazi","cry","curiou","cycl","dai","daili","date","daughter","deal","decid","decis","didn","didnt","diet","differ","difficult","discharg","doctor","doesn","doesnt","don","dont","dose","drink","drop","due","earlier","easi","eat","effect","egg","embryo","emot","energi","enjoi","entir","excit","exhaust","expect","experi","experienc","explain","extra","extrem","famili","fast","father","fatigu","fear","feel","fetu","fight","figur","final","financi","fine","finish","follow","food","forc","forward","found","freak","friend","fruit","ftm","futur","gain","genuin","gestat","girl","give","gonna","grow","guess","gui","guilti","half","hand","handl","happen","happi","hard","harder","hasn","hate","haven","havent","hcg","head","headach","health","healthi","hear","heard","heart","heavi","hei","help","hit","hold","home","honestli","hope","hormon","horribl","hospit","hour","hous","huge","human","hungri","hurt","husband","idea","idk","ill","imagin","immedi","imposs","increas","induc","induct","inform","initi","insid","insight","isn","isnt","issu","januari","job","keep","kick","kid","kinda","know","lab","labor","lai","late","law","lead","learn","leav","left","leg","level","life","light","line","listen","liter","live","lol","look","lose","loss","lost","lot","love","low","lower","lucki","major","make","manag","march","marriag","matern","matter","meal","mean","measur","medic","medicin","meet","mental","mention","midwif","mild","mind","mine","minut","miscarriag","misoprostol","miss","mom","moment","mondai","monitor","month","morn","mother","move","movement","multipl","natur","nausea","nauseou","neg","nervou","new","night","normal","notic","nurs","obgyn","occur","offic","onlin","opinion","option","overwhelm","ovul","pain","panic","parent","parti","partner","pass","past","pee","peopl","period","person","phone","physic","pictur","pill","plan","posit","post","potenti","pregnanc","pregnant","prepar","pressur","pretti","previou","prior","procedur","process","push","question","rais","rant","rate","read","readi","real","realiz","reason","reassur","receiv","recent","recommend","red","relationship","relax","relief","rest","result","risk","run","sac","safe","scan","scare","schedul","school","send","sens","set","sex","share","shower","sick","sign","similar","simpli","sister","sit","situat","size","sleep","slight","slightli","son","sore","sort","sound","speak","specif","spoke","spot","stai","stand","start","stomach","stop","stori","stress","strong","struggl","sudden","suddenli","suggest","super","support","suppos","surgeri","symptom","take","talk","tell","terribl","terrifi","test","text","think","throw","time","tini","tip","tire","toilet","told","tomorrow","top","track","traumat","trimest","typic","ultrasound","uncomfort","understand","upset","uteru","visit","wait","wake","walk","wanna","wasn","wasnt","watch","water","wear","week","weekend","weight","weird","woke","women","won","wonder","wont","worri","wors","worst","wouldn","wrong","yesterdai"
0.0385488111854395,0,0,0,0,0,0,0.042664033037458,0,0,0,0,0,0,0,0,0,0,0,0.0667178252699466,0,0,0,0,0,0.0138823198172244,0,0,0,0.0667178252699466,0,0,0,0,0,0,0,0,0,0,0,0.0580323131509537,0,0,0,0.0749567337308079,0,0,0,0,0,0.0483718707626165,0,0,0,0,0,0,0.0712520237894869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0712520237894869,0,0,0,0,0,0,0,0.0712520237894869,0,0,0.0712520237894869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0608722266885544,0,0,0,0,0,0,0,0,0,0,0.130812850416189,0,0,0,0,0,0,0,0,0,0,0.0749567337308079,0,0,0,0,0,0,0.0382129415804484,0.0580323131509537,0,0,0,0,0,0,0,0.0519670405547584,0,0,0,0,0,0,0,0,0,0.0399507220805228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654064252080947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0870216151576644,0,0,0,0.0571675167472334,0,0,0,0,0,0,0.0418511387014539,0,0,0,0,0,0.0473021686044011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0691276515744988,0,0,0,0,0,0,0,0,0,0,0,0,0.0414565700230089,0,0,0,0,0,0,0,0,0,0,0,0,0.0681197361650299,0,0,0,0,0,0.0777806518426164,0,0,0,0,0,0.0540352291227763,0,0.0443944097668317,0,0,0.0150201036864644,0.0183662843223958,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0506966488791024,0,0,0,0,0,0.0712520237894869,0,0,0,0,0,0,0,0,0,0,0.0641745542045688,0,0,0,0,0,0.0749567337308079,0,0,0,0,0,0,0,0,0,0,0.0967437415252331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0467877196463009,0,0,0,0,0,0.0406896998255106,0,0,0,0.0362339207086378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108075949747849,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.0952142462211339,0,0,0,0,0,0,0,0,0,0,0,0,0.163343641178145,0,0,0,0,0,0.0339877485180321,0.105479092725985,0,0,0,0,0,0,0,0.110951428795608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188756247873531,0,0.0547784053197771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128860882557455,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127229651013374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122634253397393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163343641178145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.144290502453015,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163343641178145,0,0,0,0,0,0,0,0,0,0,0,0.28858100490603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.183901811467228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170462636952884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.157117012018082,0,0,0,0,0,0,0.149032003271978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151583747459694,0,0,0,0.101497119711505,0,0.154273489252842,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0.067530126482615,0,0.0855301748176939,0,0,0,0,0,0,0,0,0,0,0,0.0308013970944666,0,0,0,0,0,0,0,0,0.0502748661730098,0,0,0,0,0,0,0.0643795974018392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0473304116509299,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0386551748176939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0576509356154351,0,0,0,0,0,0,0,0,0,0,0,0.0576509356154351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0664302932343119,0,0,0,0,0,0,0,0,0,0,0,0.14512050593046,0,0,0,0,0,0,0,0.0855301748176939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0855301748176939,0,0,0,0,0,0,0,0,0,0,0,0.079045213891462,0,0,0,0,0,0.0616158823692755,0,0,0,0,0,0,0,0,0,0,0,0.063420213891462,0.051905126482615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.079045213891462,0,0,0,0,0,0,0,0,0,0,0,0,0.0810066339240223,0,0,0,0,0,0.0416652541605439,0,0,0,0,0,0,0,0.0431439553189513,0,0,0,0,0,0,0.0502748661730098,0,0.054915205825465,0,0,0,0,0,0,0,0,0,0,0,0.116780174817694,0,0,0,0,0,0,0,0,0,0.0772408823692755,0,0,0,0,0,0.0772408823692755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0569352529652301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0725602529652301,0,0,0,0,0,0,0,0,0,0.0591542999163618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0711936460706935,0,0,0,0,0.0200985028930725,0,0,0,0,0,0,0.0711936460706935,0,0,0,0,0,0,0,0,0,0,0.0473304116509299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0547580392790517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.30410728824069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160498260422848,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219078692868535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263164755231456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.236196598166442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263164755231456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.622827599027701,0,0,0,0.21032639970262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.274634248424091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604862275309484,0,0,0,0.0496581368140904,0,0,0,0,0,0.0872447228670059,0.0161581099511956,0,0,0,0,0,0,0.0792869060281495,0,0,0,0,0,0,0,0.0733431342349576,0,0,0,0,0,0,0,0,0,0,0,0,0.0792869060281495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0746949729266293,0,0.0872447228670059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.050145798181206,0,0,0,0,0.0849905667399578,0,0,0,0.0695178437284496,0,0,0,0,0,0,0.081039614289076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.044477358232981,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0604862275309484,0,0,0,0.0655737704918033,0,0,0,0,0,0.068597124117007,0,0,0,0,0,0.0583015303036784,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0628934634051987,0.0469261717418043,0,0,0,0,0,0,0.081039614289076,0,0,0,0,0,0,0,0,0.0628934634051987,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228386369988921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897365768579084,0,0,0.055056622473975,0,0,0,0,0,0,0,0,0,0.0897365768579084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0402300267359788,0,0,0,0,0,0,0,0,0,0,0,0,0.0482527290431743,0,0,0,0,0,0,0,0,0,0,0.0437143650208985,0.0849905667399578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0699296630648509,0.0213771506047557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0897365768579084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.146686268469915,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0620635277811009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0421739077100538,0,0,0,0,0,0,0,0,0,0.0527474005749611,0,0,0,0,0,0,0,0.0496581368140904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0776551736748558,0,0,0,0,0,0,0.125786926810397,0
0.212579851974074,0,0,0,0,0,0,0,0,0,0,0,0.0491154727092579,0,0,0,0.0469563229875449,0,0,0,0,0,0,0,0,0.00956936608760126,0,0,0,0,0,0,0,0,0.0937162553904649,0,0,0,0,0,0.0868724502588818,0,0,0,0,0,0,0,0,0,0.0312387517968216,0.133374866957117,0,0,0.0776699029126214,0,0.0776699029126214,0.0450859824249973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0154230461579955,0,0,0,0,0.0288488431825556,0,0,0,0,0,0,0,0,0,0,0,0.0947050126309504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0459899572249146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.128036757563043,0,0.026340959730212,0,0.038285596811977,0,0,0,0,0,0,0.0358219405765811,0,0.0516692048047317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.040002856638036,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0299928867776416,0,0,0.0479943346760547,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03260634923216,0,0,0,0,0.0491154727092579,0,0,0,0,0,0,0,0,0,0,0.0800057132760721,0.0491154727092579,0,0,0,0,0,0,0,0,0,0,0,0,0.0503342191372566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0531449629935186,0,0,0,0,0.0804236837013461,0,0,0,0,0,0,0,0,0,0,0,0.0126602542416515,0,0,0,0,0,0,0,0.0388349514563107,0,0,0.0479943346760547,0,0.0367560698509432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0377569775496238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0982309454185159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104110176850706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135341874119034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.130182667100697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.114285714285714,0,0,0,0,0,0,0,0,0.376793886542669,0,0,0,0,0.135341874119034,0,0,0.108167862704204,0,0,0.121472536199885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.135341874119034,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112669042046675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0981257949755936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0840976134752466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0609387063850843,0,0,0,0,0,0,0,0,0,0,0,0,0.45616526527606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123483659853925,0,0,0,0,0.112669042046675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251195924361779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0949122312824961,0,0,0,0,0,0,0,0,0,0.0367515481473326,0,0,0,0,0.0736504856947701,0,0,0,0,0,0,0.0981257949755936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0509816227770481,0,0,0,0,0,0,0,0.0458786904731669,0,0,0,0.0314125533601269,0,0,0,0,0,0,0,0,0,0,0,0,0.0554757143978039,0,0,0,0,0,0.0344827586206897,0,0,0,0,0.0392792530045206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136946013299443,0,0,0,0.0785585060090411,0.0256157831707175,0,0,0,0,0,0,0,0,0,0,0.054835195699596,0,0,0,0,0,0,0,0,0,0,0,0.0372580008179945,0,0,0,0.0322152206393638,0,0.0942376600803808,0,0,0.0408359102945363,0,0,0.244551964146599,0,0,0,0,0.0761860261149443,0,0,0,0,0,0,0,0,0,0,0,0,0,0.271959756664388,0,0,0,0,0,0,0,0.0408359102945363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0378959368649236,0.0458786904731669,0,0,0,0.0246766937607764,0.031029845434623,0,0,0,0,0,0,0,0,0,0,0.0436111524918411,0,0.0699809256733374,0,0.0661465735813297,0,0,0,0,0.0355197778768768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0271724404607332,0,0,0,0,0,0,0.0859119334884663,0,0,0,0,0,0,0,0.0471890619683829,0,0,0,0.0833879528916745,0,0,0,0.0408359102945363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0446933152684261,0,0,0,0,0,0,0,0,0,0,0,0.047607123110567,0,0.0572746223256442,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0330732867906648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0314125533601269,0,0,0.0833879528916745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0110888291823848,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0339949695830486,0,0,0.0471890619683829,0,0,0,0,0,0,0,0,0,0.00661499347594591,0,0,0.0400332430152993,0,0,0,0,0,0,0,0,0,0.0330732867906648,0
0.0414691756691849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0749002495702066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0654837590134449,0,0,0,0,0,0,0.0749676117676489,0.063400372289961,0,0,0,0,0,0,0,0,0,0.24881505401511,0,0,0,0,0,0,0,0,0.133209959888822,0,0,0,0,0,0,0.0732803222381382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150996731585789,0,0.063400372289961,0,0,0,0,0,0.0785518874414762,0.0161579903293784,0.0395153389966697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0677868361868547,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0428541176966491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.237997008188366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.10756222557967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.123326142074657,0,0,0,0,0,0,0.231388178038581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13704361275848,0,0.219951899524068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231388178038581,0,0,0,0,0,0.0927328140642588,0.0566959211691348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210282663813788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225409763962497,0,0,0,0,0,0,0,0,0,0,0,0,0,0.201906790859771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055926268919854,0,0,0,0,0,0,0,0,0,0.139895279785766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.156016169926359,0,0,0,0.176578425430078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176578425430078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113373328155799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258064516129032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176578425430078,0,0,0,0,0.12212500627894,0,0,0,0,0,0,0,0.120547277231168,0,0,0.0798042318816907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.176578425430078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163190119001728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107158970802818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.159465047472053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.163190119001728,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0678934638279578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103793272099117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0247528788132169,0,0,0,0,0,0,0,0,0,0,0,0,0,0
